Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s
1780,Kyle Naughton,eng ENG,DF,Swansea City,eng Premier League,28,1988,34,34,3030,33.7
1781,Fernando Navarro,es ESP,DF,La Coruña,es La Liga,35,1982,15,11,1046,11.6
1782,Marc Navarro,es ESP,DF,Espanyol,es La Liga,22,1995,19,10,1109,12.3
1783,Rafa Navarro,es ESP,DF,Betis,es La Liga,23,1994,3,1,134,1.5
1784,Ximo Navarro,es ESP,DF,Las Palmas,es La Liga,27,1990,31,29,2608,29
1785,Jesús Navas,es ESP,FWDF,Sevilla,es La Liga,31,1985,26,20,1763,19.6
1786,Keylor Navas,cr CRC,GK,Real Madrid,es La Liga,30,1986,27,27,2430,27
1787,Raúl Navas,es ESP,DF,Real Sociedad,es La Liga,29,1988,20,20,1791,19.9
1788,Badou Ndiaye,sn SEN,MF,Stoke City,eng Premier League,26,1990,13,13,1138,12.6
1789,Wilfred Ndidi,ng NGA,MF,Leicester City,eng Premier League,20,1996,33,33,2898,32.2
1790,Merveille Ndockyt,cg CGO,MFFW,Getafe,es La Liga,19,1998,6,0,68,0.8
1791,Tanguy Ndombele,fr FRA,MF,Amiens,fr Ligue 1,20,1996,3,3,236,2.6
1792,Tanguy Ndombele,fr FRA,MF,Lyon,fr Ligue 1,20,1996,32,28,2352,26.1
1793,Reiss Nelson,eng ENG,FWMF,Arsenal,eng Premier League,17,1999,3,2,145,1.6
1794,Neto,br BRA,GK,Valencia,es La Liga,28,1989,33,33,2970,33
1795,Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,31,1986,3,3,270,3
1796,Neymar,br BRA,FW,Paris S-G,fr Ligue 1,25,1992,20,20,1786,19.8
1797,Yeni Ngbakoto,cd COD,FWMF,Guingamp,fr Ligue 1,25,1992,16,4,576,6.4
1798,Santy Ngom,sn SEN,FWMF,Nantes,fr Ligue 1,24,1993,13,4,466,5.2
1799,Guy Ngosso,cm CMR,MF,Amiens,fr Ligue 1,32,1985,12,7,610,6.8
1800,Julien Ngoy,be BEL,MF,Stoke City,eng Premier League,19,1997,1,0,20,0.2
1801,Opa Nguette,sn SEN,FWMF,Metz,fr Ligue 1,23,1994,17,11,1022,11.4
1802,Moussa Niakhate,fr FRA,DF,Metz,fr Ligue 1,21,1996,35,34,3105,34.5
1803,Adama Niane,ml MLI,FW,Troyes,fr Ligue 1,24,1993,33,25,2164,24
1804,Ibrahima Niane,sn SEN,FWMF,Metz,fr Ligue 1,18,1999,30,6,849,9.4
1805,M'Baye Niang,sn SEN,FW,Torino,it Serie A,22,1994,26,18,1532,17
1806,Oumar Niasse,sn SEN,FW,Everton,eng Premier League,27,1990,22,10,1087,12.1
1807,Florian Niederlechner,de GER,FWMF,Freiburg,de Bundesliga,26,1990,10,9,697,7.7
1808,Saúl Ñíguez,es ESP,MF,Atlético Madrid,es La Liga,22,1994,36,35,3155,35.1
1809,Casimir Ninga,td CHA,FWMF,Montpellier,fr Ligue 1,24,1993,29,13,1283,14.3
1810,Benjamin Nivet,fr FRA,MFFW,Troyes,fr Ligue 1,40,1977,26,16,1369,15.2
1811,Eddie Nketiah,eng ENG,FW,Arsenal,eng Premier League,18,1999,3,0,20,0.2
1812,Jordan Nkololo,cd COD,MFFW,Caen,fr Ligue 1,24,1992,10,4,424,4.7
1813,Nicolas Nkoulou,cm CMR,DF,Torino,it Serie A,27,1990,37,37,3258,36.2
1814,Christopher Nkunku,fr FRA,FWMF,Paris S-G,fr Ligue 1,19,1997,20,6,631,7
1815,Lukas Nmecha,de GER,FW,Manchester City,eng Premier League,18,1998,2,0,16,0.2
1816,Mark Noble,eng ENG,MF,West Ham,eng Premier League,30,1987,29,28,2400,26.7
1817,Vincent Nogueira,fr FRA,MF,Strasbourg,fr Ligue 1,29,1988,3,1,64,0.7
1818,Nolito,es ESP,FWMF,Sevilla,es La Liga,30,1986,30,17,1600,17.8
1819,Håvard Nordtveit,no NOR,DF,Hoffenheim,de Bundesliga,27,1990,15,10,969,10.8
1820,Paul-Georges Ntep,cm CMR,FWMF,Saint-Étienne,fr Ligue 1,25,1992,13,5,511,5.7
1821,Paul-Georges Ntep,cm CMR,FWMF,Wolfsburg,de Bundesliga,25,1992,5,1,165,1.8
1822,Alexander Nübel,de GER,GK,Schalke 04,de Bundesliga,20,1996,1,0,45,0.5
1823,Unai Núñez,es ESP,DF,Athletic Club,es La Liga,20,1997,33,33,2941,32.7
1824,Bram Nuytinck,nl NED,DF,Udinese,it Serie A,27,1990,27,26,2362,26.2
1825,Simeon Nwankwo,ng NGA,FW,Crotone,it Serie A,25,1992,23,11,1219,13.5
1826,Gerzino Nyamsi,fr FRA,DF,Rennes,fr Ligue 1,20,1997,3,3,270,3
1827,Allan Nyom,cm CMR,DF,West Brom,eng Premier League,29,1988,29,25,2310,25.7
1828,Steven Nzonzi,fr FRA,MF,Sevilla,es La Liga,28,1988,27,26,2214,24.6
1829,Aiden O'Neill,au AUS,MF,Burnley,eng Premier League,19,1998,1,0,1,0
1830,Michael Obafemi,ie IRL,FW,Southampton,eng Premier League,17,2000,1,0,9,0.1
1831,Joel Obi,ng NGA,MF,Torino,it Serie A,26,1991,22,16,1247,13.9
1832,Johann Obiang,ga GAB,DF,Troyes,fr Ligue 1,24,1993,8,5,470,5.2
1833,Pedro Obiang,gq EQG,MF,West Ham,eng Premier League,25,1992,21,18,1563,17.4
1834,Jan Oblak,si SVN,GK,Atlético Madrid,es La Liga,24,1993,37,37,3330,37
1835,Lucas Ocampos,ar ARG,FW,Marseille,fr Ligue 1,23,1994,31,23,2038,22.6
1836,Philipp Ochs,de GER,FWDF,Hoffenheim,de Bundesliga,20,1997,3,0,73,0.8
1837,Bastian Oczipka,de GER,DFMF,Schalke 04,de Bundesliga,28,1989,29,26,2320,25.8
1838,Álvaro Odriozola,es ESP,DF,Real Sociedad,es La Liga,21,1995,35,32,2918,32.4
1839,Ebenezer Ofori,gh GHA,MF,Stuttgart,de Bundesliga,22,1995,1,0,10,0.1
1840,Angelo Ogbonna,it ITA,DF,West Ham,eng Premier League,29,1988,32,32,2880,32
1841,Marios Oikonomou,gr GRE,DF,SPAL,it Serie A,24,1992,4,2,170,1.9
1842,Stefano Okaka,it ITA,FW,Watford,eng Premier League,27,1989,15,3,453,5
1843,Shinji Okazaki,jp JPN,FWMF,Leicester City,eng Premier League,31,1986,27,17,1324,14.7
1844,Orji Okwonkwo,ng NGA,FWMF,Bologna,it Serie A,19,1998,10,1,265,2.9
1845,Kwasi Okyere Wriedt,gh GHA,MF,Bayern Munich,de Bundesliga,23,1994,1,0,23,0.3
1846,Oier Olazábal,es ESP,GK,Levante,es La Liga,27,1989,26,26,2340,26
1847,Paulo Oliveira,pt POR,DF,Eibar,es La Liga,25,1992,26,25,2214,24.6
1848,Mathías Olivera,uy URU,MF,Getafe,es La Liga,19,1997,3,1,103,1.1
1849,Maximiliano Olivera,uy URU,DF,Fiorentina,it Serie A,25,1992,7,4,412,4.6
1850,Paweł Olkowski,pl POL,DF,Köln,de Bundesliga,27,1990,5,5,450,5
1851,Martin Olsson,se SWE,DF,Swansea City,eng Premier League,29,1988,36,36,3149,35
1852,Michael Olunga,ke KEN,FWMF,Girona,es La Liga,23,1994,14,4,433,4.8
1853,Stephane Omeonga,be BEL,MFDF,Genoa,it Serie A,21,1996,19,6,797,8.9
1854,Prince Oniangué,cg CGO,MF,Angers,fr Ligue 1,28,1988,14,14,1056,11.7
1855,Karim Onisiwo,at AUT,DFFW,Mainz 05,de Bundesliga,25,1992,8,2,256,2.8
1856,Javier Ontiveros,es ESP,MFFW,Málaga,es La Liga,19,1997,12,1,391,4.3
1857,Daniel Opare,gh GHA,DF,Augsburg,de Bundesliga,26,1990,17,17,1417,15.7
1858,Willi Orban,hu HUN,DF,RB Leipzig,de Bundesliga,24,1992,26,25,2126,23.6
1859,Fabián Orellana,cl CHI,MFFW,Eibar,es La Liga,31,1986,17,13,1180,13.1
1860,Divock Origi,be BEL,FW,Liverpool,eng Premier League,22,1995,1,0,10,0.1
1861,Divock Origi,be BEL,FW,Wolfsburg,de Bundesliga,22,1995,31,22,1967,21.9
1862,Riccardo Orsolini,it ITA,FWDF,Bologna,it Serie A,20,1997,8,4,341,3.8
1863,Riccardo Orsolini,it ITA,MFFW,Atalanta,it Serie A,20,1997,8,0,125,1.4
1864,Yuya Osako,jp JPN,FWMF,Köln,de Bundesliga,27,1990,25,23,1896,21.1
1865,Victor Osimhen,ng NGA,FWMF,Wolfsburg,de Bundesliga,18,1998,12,3,287,3.2
1866,David Ospina,co COL,GK,Arsenal,eng Premier League,28,1988,5,4,381,4.2
1867,Matthias Ostrzolek,de GER,DFMF,Hannover 96,de Bundesliga,27,1990,27,27,2379,26.4
1868,Nicolás Otamendi,ar ARG,DF,Manchester City,eng Premier League,29,1988,34,33,2967,33
1869,Otávio,br BRA,MF,Bordeaux,fr Ligue 1,23,1994,21,19,1484,16.5
1870,Anas Ouahim,de GER,MF,Köln,de Bundesliga,19,1997,1,0,19,0.2
1871,Alexandre Oukidja,dz ALG,GK,Strasbourg,fr Ligue 1,29,1988,17,16,1457,16.2
1872,Adam Ounas,dz ALG,FW,Napoli,it Serie A,20,1996,7,0,96,1.1
1873,Reece Oxford,eng ENG,MF,West Ham,eng Premier League,18,1998,1,0,5,0.1
1874,Reece Oxford,eng ENG,DFMF,M'Gladbach,de Bundesliga,18,1998,7,5,463,5.1
1875,Alex Oxlade-Chamberlain,eng ENG,DF,Arsenal,eng Premier League,23,1993,3,3,241,2.7
1876,Alex Oxlade-Chamberlain,eng ENG,MFFW,Liverpool,eng Premier League,23,1993,32,14,1493,16.6
1877,Mikel Oyarzabal,es ESP,FWMF,Real Sociedad,es La Liga,20,1997,35,31,2772,30.8
1878,Ambroise Oyongo,cm CMR,DF,Montpellier,fr Ligue 1,26,1991,3,3,201,2.2
1879,Berkay Özcan,tr TUR,MFFW,Stuttgart,de Bundesliga,19,1998,17,11,1002,11.1
1880,Ramazan Özcan,at AUT,GK,Leverkusen,de Bundesliga,33,1984,1,1,90,1
1881,Salih Özcan,tr TUR,MF,Köln,de Bundesliga,19,1998,23,19,1670,18.6
1882,Mesut Özil,de GER,MFFW,Arsenal,eng Premier League,28,1988,26,24,2163,24
1883,Levin Öztunalı,de GER,FWMF,Mainz 05,de Bundesliga,21,1996,25,21,1741,19.3
1884,Pablo,br BRA,DF,Bordeaux,fr Ligue 1,26,1991,15,15,1291,14.3
1885,Daniel Pacheco,es ESP,MFFW,Getafe,es La Liga,26,1991,11,0,175,1.9
1886,Fernando Pacheco,es ESP,GK,Alavés,es La Liga,25,1992,38,37,3358,37.3
1887,Simone Padoin,it ITA,DFMF,Cagliari,it Serie A,33,1984,37,37,3103,34.5
1888,Vincent Pajot,fr FRA,MF,Saint-Étienne,fr Ligue 1,26,1990,20,15,1290,14.3
1889,Rodrigo Palacio,ar ARG,FWMF,Bologna,it Serie A,35,1982,28,23,2065,22.9
1890,Raffaele Palladino,it ITA,MFFW,Genoa,it Serie A,33,1984,4,2,231,2.6
1891,Nicolas Pallois,fr FRA,DF,Nantes,fr Ligue 1,29,1987,28,28,2431,27
1892,Kasey Palmer,jm JAM,MFFW,Huddersfield,eng Premier League,20,1996,4,1,170,1.9
1893,Emerson Palmieri,it ITA,DF,Chelsea,eng Premier League,22,1994,5,3,280,3.1
1894,Emerson Palmieri,it ITA,DF,Roma,it Serie A,22,1994,1,0,16,0.2
1895,Julian Palmieri,fr FRA,DF,Metz,fr Ligue 1,30,1986,15,13,1127,12.5
1896,Simone Palombi,it ITA,FW,Lazio,it Serie A,21,1996,1,1,66,0.7
1897,Alberto Paloschi,it ITA,FW,SPAL,it Serie A,27,1990,36,25,2184,24.3
1898,Goran Pandev,mk MKD,FWMF,Genoa,it Serie A,34,1983,32,22,1803,20
1899,Costel Pantilimon,ro ROU,GK,La Coruña,es La Liga,30,1987,6,6,540,6
1900,Kyriakos Papadopoulos,gr GRE,DF,Hamburger SV,de Bundesliga,25,1992,29,29,2610,29
1901,Sokratis Papastathopoulos,gr GRE,DF,Dortmund,de Bundesliga,29,1988,30,28,2373,26.4
1902,Rubén Pardo,es ESP,MF,Real Sociedad,es La Liga,24,1992,6,3,221,2.5
1903,Nicolás Pareja,ar ARG,DF,Sevilla,es La Liga,33,1984,5,5,405,4.5
1904,Daniel Parejo,es ESP,MF,Valencia,es La Liga,28,1989,34,34,3001,33.3
