Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
705,Rúben Dias,pt POR,DF,Manchester City,eng Premier League,23,1997,31.6,24,13,13,8,3,31,23,8,35,59,92,0
706,Krépin Diatta,sn SEN,MFDF,Monaco,fr Ligue 1,21,1999,4.3,4,3,1,1,2,5,1,4,4,8,1,0
707,Amadou Diawara,gn GUI,MF,Roma,it Serie A,23,1997,7.3,13,8,5,8,0,11,2,9,12,25,5,0
708,Brahim Díaz,es ESP,MFFW,Milan,it Serie A,20,1999,13.6,18,10,7,7,4,10,0,10,2,20,2,0
709,Víctor Díaz,es ESP,DF,Granada,es La Liga,32,1988,9.2,21,10,13,6,2,14,8,6,16,37,39,0
710,Daniel Didavi,de GER,MFFW,Stuttgart,de Bundesliga,30,1990,10.8,16,6,2,9,5,10,0,10,3,19,8,0
711,Bamba Dieng,sn SEN,FWDF,Marseille,fr Ligue 1,20,2000,1.4,5,3,3,2,0,2,0,2,0,5,0,0
712,Eric Dier,eng ENG,DF,Tottenham,eng Premier League,26,1994,28,23,14,13,10,0,37,31,6,23,46,123,3
713,Daan Dierckx,be BEL,DF,Parma,it Serie A,17,2003,5.2,5,4,5,0,0,10,6,4,13,18,21,0
714,Lucas Digne,fr FRA,DFMF,Everton,eng Premier League,27,1993,29.8,63,38,40,16,7,42,4,38,31,94,87,0
715,Mitchell Dijks,nl NED,DF,Bologna,it Serie A,27,1993,16.5,21,14,15,5,1,17,2,15,17,38,35,0
716,Javairô Dilrosun,nl NED,FWMF,Hertha BSC,de Bundesliga,22,1998,5.9,5,3,2,2,1,5,0,5,4,9,3,0
717,Federico Dimarco,it ITA,DF,Hellas Verona,it Serie A,22,1997,29,33,19,24,7,2,18,9,9,47,80,52,1
718,Junior Dina Ebimbe,fr FRA,FWMF,Dijon,fr Ligue 1,19,2000,23.8,38,25,14,19,5,17,1,16,14,52,9,0
719,Tristan Dingomé,cm CMR,MF,Reims,fr Ligue 1,29,1991,0.2,0,0,0,0,0,0,0,0,0,0,0,0
720,Eren Dinkçi,de GER,MFFW,Werder Bremen,de Bundesliga,18,2001,1.2,1,1,1,0,0,4,0,4,2,3,1,0
721,Sinaly Diomande,ci CIV,DF,Lyon,fr Ligue 1,19,2001,12.6,10,7,8,1,1,19,15,4,33,43,53,1
722,Lois Diony,fr FRA,FW,Angers,fr Ligue 1,27,1992,19.4,15,10,3,9,3,6,3,3,5,20,16,0
723,Issa Diop,fr FRA,DF,West Ham,eng Premier League,23,1997,15.3,20,14,12,8,0,32,22,10,22,42,59,0
724,Papakouli Diop,sn SEN,MF,Eibar,es La Liga,34,1986,25.8,43,29,15,22,6,23,5,18,39,82,34,1
725,Sofiane Diop,fr FRA,MFFW,Monaco,fr Ligue 1,20,2000,22.5,49,34,17,25,7,25,1,24,31,80,15,0
726,Andy Diouf,fr FRA,FW,Rennes,fr Ligue 1,17,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0
727,Yehvann Diouf,fr FRA,GK,Reims,fr Ligue 1,20,1999,1.5,0,0,0,0,0,0,0,0,0,0,0,0
728,Assane Dioussé,sn SEN,DF,Saint-Étienne,fr Ligue 1,22,1997,0,0,0,0,0,0,0,0,0,0,0,0,0
729,Axel Disasi,fr FRA,DF,Monaco,fr Ligue 1,22,1998,22.3,29,20,17,12,0,18,11,7,26,55,66,1
730,Tiago Djaló,pt POR,DF,Lille,fr Ligue 1,20,2000,9.7,22,13,14,5,3,10,4,6,9,31,23,0
731,Djené,tg TOG,DF,Getafe,es La Liga,28,1991,32.7,61,39,31,26,4,24,11,13,42,103,96,0
732,Moussa Djenepo,ml MLI,MF,Southampton,eng Premier League,22,1998,13.8,52,27,27,17,8,24,2,22,10,62,14,0
733,Koffi Djidji,ci CIV,DF,Crotone,it Serie A,27,1992,16.9,39,28,30,8,1,35,20,15,28,67,73,0
734,Alexander Djiku,gh GHA,DFMF,Strasbourg,fr Ligue 1,25,1994,28.4,60,41,45,13,2,28,10,18,91,151,104,0
735,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,27,1993,29.2,41,29,27,12,2,34,20,14,62,103,89,1
736,Marko Dmitrović,rs SRB,GK,Eibar,es La Liga,28,1992,34.7,4,3,4,0,0,0,0,0,0,4,16,2
737,Ritsu Doan,jp JPN,MFFW,Arminia,de Bundesliga,22,1998,30.8,53,31,22,19,12,42,1,41,31,84,11,0
738,Mihai Dobre,ro ROU,FW,Dijon,fr Ligue 1,21,1998,5.9,12,5,6,2,4,5,0,5,10,22,3,0
739,Matt Doherty,ie IRL,DF,Tottenham,eng Premier League,28,1992,13.8,29,15,15,10,4,20,5,15,23,52,46,0
740,Jeremy Doku,be BEL,MFFW,Rennes,fr Ligue 1,18,2002,25.7,44,25,9,24,11,18,1,17,11,55,1,0
741,Kasper Dolberg,dk DEN,FW,Nice,fr Ligue 1,22,1997,21.4,6,2,1,3,2,11,2,9,6,12,19,1
742,Keagan Dolly,za RSA,MF,Montpellier,fr Ligue 1,27,1993,5,7,2,6,0,1,3,0,3,5,12,2,0
743,Jaume Doménech,es ESP,GK,Valencia,es La Liga,29,1990,28,1,1,1,0,0,1,0,1,0,1,16,2
744,Carlos Dominguez,es ESP,DF,Celta Vigo,es La Liga,19,2001,4,5,4,4,1,0,5,3,2,6,11,24,0
745,Nicolás Domínguez,ar ARG,MF,Bologna,it Serie A,22,1998,13.9,48,28,26,17,5,26,7,19,24,72,20,0
746,John Donald,es ESP,DFMF,Elche,es La Liga,19,2000,0.6,0,0,0,0,0,0,0,0,0,0,1,0
747,Ji Dong-won,kr KOR,FW,Mainz 05,de Bundesliga,29,1991,0.7,1,1,1,0,0,1,0,1,2,3,0,0
748,Anastasios Donis,gr GRE,MF,Reims,fr Ligue 1,23,1996,1.1,4,1,2,0,2,0,0,0,0,4,0,0
749,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,21,1999,37,0,0,0,0,0,1,0,1,1,1,23,2
750,Gabriel Dos Santos,br BRA,DF,Arsenal,eng Premier League,22,1997,22.2,25,15,19,5,1,27,19,8,26,51,74,2
751,Bas Dost,nl NED,FW,Eint Frankfurt,de Bundesliga,31,1989,9.1,3,2,1,1,1,5,1,4,2,5,8,0
752,Abdoulaye Doucouré,ml MLI,MF,Everton,eng Premier League,27,1993,27.1,52,32,25,19,8,24,7,17,39,91,31,1
753,Cheick Doucouré,ml MLI,MF,Lens,fr Ligue 1,20,2000,29.2,87,47,40,42,5,20,4,16,52,139,26,1
754,Fodé Doucouré,ml MLI,DF,Reims,fr Ligue 1,19,2001,3.7,11,8,7,4,0,2,0,2,4,15,11,0
755,Mahamadou Doucouré,ml MLI,FWMF,Nîmes,fr Ligue 1,20,2000,0.5,1,1,1,0,0,0,0,0,0,1,0,0
756,Cheick Doukouré,ci CIV,MFFW,Levante,es La Liga,27,1992,1.1,5,4,2,1,2,2,0,2,3,8,0,0
757,Idrissa Doumbia,ci CIV,MF,Huesca,es La Liga,22,1998,8.7,15,8,6,7,2,6,3,3,7,22,9,0
758,Moussa Doumbia,ml MLI,MFFW,Reims,fr Ligue 1,25,1994,10,10,6,4,4,2,5,1,4,10,20,4,0
759,Souleyman Doumbia,ci CIV,DF,Angers,fr Ligue 1,23,1996,24.7,48,33,25,19,4,18,4,14,42,90,50,0
760,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,29,1991,12.6,11,7,5,5,1,17,5,12,13,24,33,0
761,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,22,1997,35,1,0,1,0,0,0,0,0,1,2,13,1
762,Denis Drăguș,ro ROU,FWMF,Crotone,it Serie A,21,1999,2,3,1,0,0,3,4,0,4,1,4,0,0
763,Radu Drăgușin,ro ROU,DF,Juventus,it Serie A,18,2002,0,0,0,0,0,0,0,0,0,0,0,0,0
764,Mouhamadou Drammeh,fr FRA,MF,Reims,fr Ligue 1,21,1999,1.9,0,0,0,0,0,0,0,0,2,2,7,0
765,Julian Draxler,de GER,MFFW,Paris S-G,fr Ligue 1,26,1993,11.8,13,6,5,6,2,4,0,4,14,27,0,0
766,Dominick Drexler,de GER,MFFW,Köln,de Bundesliga,30,1990,13.7,36,26,15,18,3,5,1,4,14,50,15,0
767,Matthieu Dreyer,fr FRA,GK,Lorient,fr Ligue 1,31,1989,15,0,0,0,0,0,0,0,0,0,0,4,2
768,Domingos Duarte,pt POR,DF,Granada,es La Liga,25,1995,26.3,32,20,18,12,2,29,20,9,29,61,86,0
769,Léo Duarte,br BRA,DF,Milan,it Serie A,24,1996,0.2,1,1,0,1,0,0,0,0,1,2,0,0
770,Óscar Duarte,cr CRC,DF,Levante,es La Liga,31,1989,22.9,22,13,17,5,0,23,15,8,36,58,97,1
771,Rubén Duarte,es ESP,DF,Alavés,es La Liga,24,1995,28.3,55,30,28,21,6,44,6,38,66,121,72,0
772,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,25,1994,32.3,38,26,19,16,3,27,9,18,31,69,69,2
773,Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,31,1989,13,0,0,0,0,0,0,0,0,0,0,3,0
774,Ondrej Duda,sk SVK,FWMF,Köln,de Bundesliga,25,1994,28.2,36,14,13,18,5,28,2,26,19,55,20,0
775,Unai Dufur,es ESP,DF,Eibar,es La Liga,21,1999,0.7,2,2,2,0,0,0,0,0,1,3,0,0
776,Haris Duljević,ba BIH,MFFW,Nîmes,fr Ligue 1,26,1993,8.6,15,9,4,7,4,3,0,3,8,23,1,0
777,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,28,1991,13.9,16,7,11,5,0,12,7,5,16,32,74,0
778,Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,27,1993,1.8,3,0,1,1,1,2,0,2,2,5,0,0
779,Alfred Duncan,gh GHA,MF,Cagliari,it Serie A,27,1993,11.9,18,10,8,9,1,8,0,8,16,34,8,1
780,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,28,1991,32.6,30,15,20,8,2,29,20,9,32,62,106,0
781,Jimmy Dunne,ie IRL,DF,Burnley,eng Premier League,22,1997,3,3,3,2,1,0,3,2,1,6,9,16,1
782,Erik Durm,de GER,DF,Eint Frankfurt,de Bundesliga,28,1992,16.4,17,13,7,9,1,19,5,14,29,46,26,0
783,Hugo Duro,es ESP,FW,Real Madrid,es La Liga,20,1999,0.6,0,0,0,0,0,1,0,1,0,0,0,0
784,Jean-Kevin Duverne,fr FRA,DF,Brest,fr Ligue 1,23,1997,22.5,38,21,24,14,0,24,16,8,30,68,70,0
785,Paulo Dybala,ar ARG,FW,Juventus,it Serie A,26,1993,12.6,14,8,3,4,7,15,0,15,1,15,1,0
786,Edin Džeko,ba BIH,FW,Roma,it Serie A,34,1986,20.3,8,6,2,3,3,9,4,5,1,9,11,0
787,Steeve-Mike Ebongue,fr FRA,MF,Genoa,it Serie A,19,2001,0.6,2,1,1,0,1,1,0,1,0,2,0,0
788,Enzo Ebosse,cm CMR,DF,Angers,fr Ligue 1,21,1999,2.9,5,3,5,0,0,1,1,0,2,7,13,0
789,Bruno Ecuele Manga,ga GAB,DF,Dijon,fr Ligue 1,32,1988,38,52,38,46,6,0,50,33,17,57,109,165,3
790,Simone Edera,it ITA,DFMF,Torino,it Serie A,23,1997,0.6,3,1,2,1,0,0,0,0,1,4,1,0
791,Ederson,br BRA,GK,Manchester City,eng Premier League,26,1993,36,3,1,3,0,0,0,0,0,0,3,11,4
792,Kyle Edwards,eng ENG,MFFW,West Brom,eng Premier League,22,1998,1.3,3,2,1,1,1,2,0,2,1,4,0,0
793,John Egan,ie IRL,DF,Sheffield Utd,eng Premier League,27,1992,29.2,41,21,29,12,0,43,31,12,41,82,131,0
794,Johannes Eggestein,de GER,FWMF,Werder Bremen,de Bundesliga,22,1998,0.4,0,0,0,0,0,0,0,0,1,1,2,0
795,Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,23,1996,32.7,57,42,22,29,6,30,5,25,43,100,36,0
796,Lilian Egloff,de GER,MF,Stuttgart,de Bundesliga,17,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0
797,Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,25,1995,12.6,32,19,22,9,1,19,5,14,18,50,42,0
798,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,31,1989,25.5,56,29,21,32,3,31,12,19,49,105,35,0
799,Hugo Ekitike,fr FRA,FWMF,Reims,fr Ligue 1,18,2002,1,1,1,0,0,1,0,0,0,0,1,0,0
800,Anthony Elanga,se SWE,FW,Manchester Utd,eng Premier League,18,2002,1.7,4,2,3,1,0,1,1,0,1,5,1,0
801,Niclas Eliasson,se SWE,MFFW,Nîmes,fr Ligue 1,24,1995,20,28,14,9,12,7,20,1,19,23,51,16,0
802,Elif Elmas,mk MKD,MFFW,Napoli,it Serie A,20,1999,8.2,15,4,3,6,6,11,1,10,2,17,10,0
803,Ahmed Elmohamady,eg EGY,DF,Aston Villa,eng Premier League,32,1987,9.3,17,13,12,4,1,6,3,3,17,34,26,0
804,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,28,1992,17.2,14,6,7,7,0,11,4,7,24,38,20,2
805,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,26,1994,20.9,30,16,21,7,2,12,5,7,15,45,63,0
806,Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,23,1996,28.2,49,35,36,12,1,38,22,16,65,114,123,0
807,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,26,1993,5.2,5,2,3,2,0,2,1,1,7,12,23,1
808,Sepe Elye Wahi,fr FRA,FW,Montpellier,fr Ligue 1,17,2003,6.2,4,3,2,1,1,4,0,4,2,6,5,0
809,Breel Embolo,ch SUI,FWMF,M'Gladbach,de Bundesliga,23,1997,16,15,10,1,13,1,16,1,15,8,23,8,0
810,Emerson,br BRA,DF,Betis,es La Liga,21,1999,33.2,91,52,62,25,4,33,6,27,61,152,102,2
811,Renaud Emond,be BEL,FWMF,Nantes,fr Ligue 1,28,1991,3.9,0,0,0,0,0,2,0,2,0,0,1,0
812,Alan Empereur,br BRA,DF,Hellas Verona,it Serie A,26,1994,2.4,1,0,1,0,0,1,1,0,6,7,7,1
813,Youssef En-Nesyri,ma MAR,FW,Sevilla,es La Liga,23,1997,25.7,17,11,2,9,6,15,0,15,8,25,23,0
814,Keita Endo,jp JPN,MFFW,Union Berlin,de Bundesliga,22,1997,5.1,8,3,1,5,2,5,2,3,6,14,4,0
815,Wataru Endo,jp JPN,MF,Stuttgart,de Bundesliga,27,1993,32.8,65,44,25,34,6,53,14,39,51,116,59,0
816,Sergi Enrich,es ESP,FW,Eibar,es La Liga,30,1990,15.6,21,15,6,7,8,11,0,11,6,27,5,0
817,Christian Eriksen,dk DEN,MF,Inter,it Serie A,28,1992,15.4,12,6,6,4,2,16,1,15,9,21,13,1
818,Martin Erlic,hr CRO,DF,Spezia,it Serie A,22,1998,20,23,14,16,6,1,22,16,6,41,64,71,2
819,Patrick Erras,de GER,FWMF,Werder Bremen,de Bundesliga,25,1995,0.3,0,0,0,0,0,0,0,0,0,0,0,0
820,Gonzalo Escalante,ar ARG,MF,Lazio,it Serie A,27,1993,8.1,26,13,11,14,1,10,3,7,19,45,13,0
821,Aarón Escandell,es ESP,GK,Granada,es La Liga,24,1995,5,1,1,1,0,0,0,0,0,0,1,6,0
822,Dani Escriche,es ESP,FWMF,Huesca,es La Liga,22,1998,9.5,9,7,5,2,2,11,0,11,8,17,5,0
823,Sergio Escudero,es ESP,DF,Sevilla,es La Liga,30,1989,6.3,12,8,6,5,1,5,2,3,9,21,7,0
824,Alfonso Espino,uy URU,DF,Cádiz,es La Liga,28,1992,28.9,92,48,63,28,1,30,5,25,41,133,74,0
825,Vicente Esquerdo,es ESP,MF,Valencia,es La Liga,21,1999,2.6,7,4,5,2,0,4,2,2,8,15,1,0
826,Nahuel Estévez,ar ARG,MF,Spezia,it Serie A,24,1995,19.6,13,5,4,6,3,23,5,18,20,33,22,1
827,Pervis Estupiñán,ec ECU,DF,Villarreal,es La Liga,22,1998,13,37,17,23,12,2,10,2,8,35,72,14,2
828,Yoann Etienne,fr FRA,DF,Lorient,fr Ligue 1,23,1997,1,2,0,1,1,0,1,0,1,1,3,2,0
829,Xabier Etxeita,es ESP,DF,Getafe,es La Liga,32,1987,9.8,8,4,5,3,0,6,3,3,13,21,38,0
830,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,32,1988,27.5,25,12,22,2,1,8,3,5,46,71,98,1
831,Edu Expósito,es ESP,MF,Eibar,es La Liga,23,1996,27.3,51,30,16,31,4,25,4,21,22,73,17,0
832,Valentin Eysseric,fr FRA,MFFW,Fiorentina,it Serie A,28,1992,8.1,14,8,6,7,1,11,0,11,7,21,8,0
833,Eberechi Eze,eng ENG,MF,Crystal Palace,eng Premier League,22,1998,28.4,27,14,11,13,3,19,3,16,24,51,9,1
834,Jokin Ezkieta,es ESP,GK,Athletic Club,es La Liga,23,1996,1,0,0,0,0,0,0,0,0,0,0,0,0
835,Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,35,1985,35,1,0,1,0,0,1,0,1,1,2,12,3
836,Fabinho,br BRA,DFMF,Liverpool,eng Premier League,26,1993,28.5,58,31,21,29,8,28,10,18,44,102,66,1
837,Fábio,br BRA,DF,Nantes,fr Ligue 1,30,1990,16.7,62,37,37,23,2,29,8,21,37,99,49,0
838,Cesc Fàbregas,es ESP,MFFW,Monaco,fr Ligue 1,33,1987,9.7,20,12,6,9,5,11,1,10,13,33,3,0
839,Bandiougou Fadiga,fr FRA,FWMF,Paris S-G,fr Ligue 1,19,2001,0.7,1,0,1,0,0,0,0,0,0,1,0,0
840,Bandiougou Fadiga,fr FRA,MFFW,Brest,fr Ligue 1,19,2001,0.5,0,0,0,0,0,0,0,0,0,0,0,0
841,Wout Faes,be BEL,DF,Reims,fr Ligue 1,22,1998,32.2,35,22,26,9,0,40,31,9,68,103,144,1
842,Nicolò Fagioli,it ITA,MF,Juventus,it Serie A,19,2001,0.2,0,0,0,0,0,0,0,0,0,0,1,0
843,Ralf Fährmann,de GER,GK,Schalke 04,de Bundesliga,31,1988,20.8,2,1,2,0,0,0,0,0,1,3,9,3
844,Romain Faivre,fr FRA,MFFW,Brest,fr Ligue 1,22,1998,32.1,54,27,26,23,5,30,0,30,30,84,18,0
845,Fali,es ESP,DFMF,Cádiz,es La Liga,26,1993,29.3,42,25,24,15,3,28,15,13,32,74,119,0
846,Iago Falque,es ESP,MFFW,Benevento,it Serie A,30,1990,4,4,2,2,2,0,4,1,3,0,4,1,0
847,Andri Fannar Baldursson,is ISL,MF,Bologna,it Serie A,18,2002,2.4,6,6,1,2,3,3,1,2,3,9,7,0
848,Paolo Faragò,it ITA,DF,Bologna,it Serie A,27,1993,0.3,1,1,1,0,0,1,0,1,0,1,0,0
849,Paolo Faragò,it ITA,DF,Cagliari,it Serie A,27,1993,4.1,13,9,10,3,0,3,2,1,6,19,15,0
850,Davide Faraoni,it ITA,DF,Hellas Verona,it Serie A,28,1991,32.1,63,33,37,19,7,49,18,31,49,112,88,1
851,Mohamed Fares,dz ALG,DF,Lazio,it Serie A,24,1996,12.7,20,15,9,7,4,14,1,13,16,36,21,0
852,Diego Farias,br BRA,FW,Spezia,it Serie A,30,1990,16.8,9,5,4,1,4,12,0,12,13,22,3,0
853,Wuilker Faríñez,ve VEN,GK,Lens,fr Ligue 1,22,1998,1.2,0,0,0,0,0,0,0,0,0,0,1,0
854,Noah Fatar,fr FRA,FWMF,Angers,fr Ligue 1,18,2002,0.2,1,0,0,0,1,0,0,0,0,1,0,0
855,Ansu Fati,es ESP,FW,Barcelona,es La Liga,17,2002,4.8,9,4,2,4,3,4,0,4,3,12,1,0
856,Julien Faussurier,fr FRA,DF,Brest,fr Ligue 1,33,1987,10.6,16,11,6,8,2,12,4,8,9,25,10,0
857,Andrea Favilli,it ITA,FW,Hellas Verona,it Serie A,23,1997,3.8,3,1,0,1,2,2,0,2,0,3,2,0
858,Federico Fazio,ar ARG,DF,Roma,it Serie A,33,1987,4.5,3,2,3,0,0,3,3,0,7,10,18,1
859,Nabil Fekir,fr FRA,MFFW,Betis,es La Liga,27,1993,29.1,45,23,9,22,14,31,2,29,8,53,2,0
860,Felipe,br BRA,DF,Atlético Madrid,es La Liga,31,1989,22.9,29,17,19,10,0,30,15,15,36,65,128,2
861,Luiz Felipe,it ITA,DF,Lazio,it Serie A,23,1997,10.1,32,20,19,11,2,20,9,11,21,53,29,1
862,João Félix,pt POR,FWMF,Atlético Madrid,es La Liga,20,1999,17.5,8,4,1,6,1,3,0,3,5,13,2,0
863,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,22,1997,29,33,24,19,10,4,48,25,23,54,87,164,2
864,Zinedine Ferhat,dz ALG,FWMF,Nîmes,fr Ligue 1,27,1993,32.9,36,21,18,9,9,22,0,22,32,68,38,0
865,Bruno Fernandes,pt POR,MF,Manchester Utd,eng Premier League,25,1994,34.4,57,30,16,29,12,38,0,38,26,83,29,0
866,Edimilson Fernandes,ch SUI,MFFW,Mainz 05,de Bundesliga,24,1996,9.3,8,4,4,4,0,12,4,8,29,37,25,0
867,Aitor Fernández,es ESP,GK,Levante,es La Liga,29,1991,29,0,0,0,0,0,0,0,0,2,2,17,1
868,Álex Fernández,es ESP,MF,Cádiz,es La Liga,27,1992,21.6,19,9,8,8,3,14,1,13,22,41,15,0
869,Álvaro Fernández,es ESP,GK,Huesca,es La Liga,22,1998,22,1,1,0,1,0,0,0,0,2,3,7,0
870,Andrés Fernández,es ESP,GK,Huesca,es La Liga,33,1986,16,0,0,0,0,0,0,0,0,0,0,3,2
871,Augusto Fernández,ar ARG,MF,Cádiz,es La Liga,34,1986,4.1,11,3,5,6,0,5,1,4,9,20,5,0
872,Carlos Fernández,es ESP,FW,Sevilla,es La Liga,24,1996,1.6,1,0,1,0,0,3,1,2,1,2,0,0
873,Carlos Fernández,es ESP,FWMF,Real Sociedad,es La Liga,24,1996,4.3,3,2,0,2,1,6,1,5,0,3,6,0
874,Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,31,1989,23.1,29,22,23,5,1,41,31,10,17,46,147,0
875,Joaquín Fernández,es ESP,DF,Valladolid,es La Liga,24,1996,23,30,16,21,8,1,24,15,9,43,73,113,0
876,Fernandinho,br BRA,MF,Manchester City,eng Premier League,35,1985,13.2,31,17,8,14,9,11,2,9,23,54,17,0
877,Fernando,br BRA,MF,Sevilla,es La Liga,33,1987,28.3,54,28,24,25,5,25,11,14,41,95,70,0
878,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,26,1994,9.8,27,15,16,9,2,18,6,12,23,50,26,0
879,David Ferreiro,es ESP,MFFW,Huesca,es La Liga,32,1988,28.1,25,12,12,8,5,21,1,20,25,50,15,0
880,Salvador Ferrer,es ESP,DF,Spezia,it Serie A,22,1998,13.2,20,10,10,8,2,13,4,9,24,44,37,1
881,Facundo Ferreyra,ar ARG,FW,Celta Vigo,es La Liga,29,1991,3.3,4,3,1,2,1,5,0,5,2,6,2,0
882,Jordan Ferri,fr FRA,MF,Montpellier,fr Ligue 1,28,1992,28.6,58,40,34,22,2,30,5,25,8,66,18,1
883,Marco Festa,it ITA,GK,Crotone,it Serie A,28,1992,1,0,0,0,0,0,0,0,0,0,0,0,0
884,Fidel,es ESP,MFDF,Elche,es La Liga,30,1989,26.6,46,30,28,15,3,22,2,20,16,62,14,0
885,Sam Field,eng ENG,MF,West Brom,eng Premier League,22,1998,0.7,5,5,3,2,0,4,1,3,2,7,4,0
886,Alfreð Finnbogason,is ISL,FW,Augsburg,de Bundesliga,31,1989,6,2,1,0,1,1,7,1,6,1,3,4,0
887,Roberto Firmino,br BRA,FW,Liverpool,eng Premier League,28,1991,31.5,33,15,3,17,13,42,5,37,11,44,12,0
888,Junior Firpo,es ESP,DFMF,Barcelona,es La Liga,23,1996,3.2,1,1,1,0,0,5,3,2,4,5,7,0
889,John Fleck,sct SCO,MF,Sheffield Utd,eng Premier League,28,1991,28.6,51,33,28,18,5,26,4,22,28,79,12,1
890,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,27,1993,3,0,0,0,0,0,0,0,0,0,0,1,0
891,Florian Flick,de GER,MF,Schalke 04,de Bundesliga,20,2000,4,10,7,4,6,0,4,3,1,7,17,5,1
892,Alexis Flips,fr FRA,MFFW,Reims,fr Ligue 1,20,2000,0.5,0,0,0,0,0,0,0,0,0,0,1,0
893,Alessandro Florenzi,it ITA,DF,Paris S-G,fr Ligue 1,29,1991,17.1,24,16,9,9,6,7,1,6,17,41,25,0
894,Kingsley Fobi,gh GHA,DF,Granada,es La Liga,21,1998,0.5,0,0,0,0,0,0,0,0,1,1,1,0
895,Phil Foden,eng ENG,FWMF,Manchester City,eng Premier League,20,2000,18,22,11,12,8,2,9,0,9,11,33,11,0
896,Mamadou Fofana,ml MLI,MFDF,Metz,fr Ligue 1,22,1998,11.9,25,11,17,8,0,14,2,12,18,43,36,0
897,Seko Fofana,ci CIV,MF,Lens,fr Ligue 1,25,1995,25.7,16,8,3,10,3,16,5,11,34,50,23,1
898,Wesley Fofana,fr FRA,DF,Leicester City,eng Premier League,19,2000,25.1,51,37,27,22,2,28,16,12,61,112,94,0
899,Wesley Fofana,fr FRA,DF,Saint-Étienne,fr Ligue 1,19,2000,3.5,6,4,6,0,0,3,3,0,8,14,14,1
900,Youssouf Fofana,fr FRA,MF,Monaco,fr Ligue 1,21,1999,31.9,90,51,31,51,8,43,7,36,34,124,14,2
901,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,25,1994,36.9,77,43,50,20,7,28,7,21,69,146,92,2
902,Ramón Folch,es ESP,MF,Elche,es La Liga,30,1989,0,0,0,0,0,0,0,0,0,0,0,0,0
903,Lamine Fomba,fr FRA,MF,Nîmes,fr Ligue 1,22,1998,24.2,66,36,30,25,11,48,19,29,59,125,39,2
904,Thomas Fontaine,mg MAD,DF,Lorient,fr Ligue 1,29,1991,3.6,5,2,5,0,0,3,2,1,5,10,14,0
905,José Fontán,es ESP,DF,Celta Vigo,es La Liga,20,2000,7.2,12,9,8,4,0,4,3,1,13,25,27,0
906,José Fonte,pt POR,DF,Lille,fr Ligue 1,36,1983,35.4,40,29,28,10,2,36,23,13,36,76,137,1
907,Fernando Forestieri,it ITA,FWMF,Udinese,it Serie A,30,1990,6.1,9,7,4,4,1,7,0,7,2,11,0,0
908,Pablo Fornals,es ESP,FWMF,West Ham,eng Premier League,24,1996,28.6,44,26,14,24,6,43,1,42,36,80,9,0
909,Emil Forsberg,se SWE,FWMF,RB Leipzig,de Bundesliga,28,1991,17.1,11,6,1,6,4,10,1,9,11,22,4,0
910,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,32,1988,8,1,0,1,0,0,0,0,0,0,1,9,0
911,Philipp Förster,de GER,MF,Stuttgart,de Bundesliga,25,1995,16.8,22,13,7,12,3,18,1,17,15,37,2,0
912,Steven Fortes,cv CPV,DF,Lens,fr Ligue 1,28,1992,15.9,33,20,20,10,3,25,10,15,27,60,52,0
913,Yassin Fortune,fr FRA,FW,Angers,fr Ligue 1,21,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0
914,Timothy Fosu-Mensah,nl NED,DF,Manchester Utd,eng Premier League,22,1998,0.9,2,0,1,1,0,0,0,0,3,5,1,0
915,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,de Bundesliga,22,1998,4.5,4,2,1,2,1,7,3,4,7,11,4,0
