Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
208,Ross Barkley,eng ENG,MFFW,Chelsea,eng Premier League,27,1993,2,0,0,0,0,0,1,0,1,1,1,0,0
209,Aymen Barkok,ma MAR,MFDF,Eint Frankfurt,de Bundesliga,23,1998,1.8,6,2,2,3,1,4,1,3,5,11,6,0
210,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,31,1989,9,11,2,2,7,2,8,1,7,2,13,5,0
211,Harvey Barnes,eng ENG,FWMF,Leicester City,eng Premier League,23,1997,23.3,31,16,9,11,11,24,1,23,5,36,7,0
212,Antonio Barragán,es ESP,DF,Elche,es La Liga,34,1987,11.3,21,14,13,7,1,5,3,2,17,38,34,0
213,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,21,2000,19.9,63,32,23,27,13,23,6,17,32,95,23,0
214,Ander Barrenetxea,es ESP,FWMF,Real Sociedad,es La Liga,19,2001,6.1,15,10,9,6,0,7,0,7,2,17,2,0
215,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,26,1994,18.1,16,12,10,6,0,19,7,12,28,44,43,0
216,Musa Barrow,gm GAM,FWMF,Bologna,it Serie A,22,1998,23.7,12,4,4,4,4,20,1,19,6,18,8,0
217,Abdourahmane Barry,fr FRA,DF,Greuther Fürth,de Bundesliga,21,2000,2.3,6,4,3,3,0,5,2,3,4,10,1,0
218,Marc Bartra,es ESP,DF,Betis,es La Liga,30,1991,22.1,39,14,18,17,4,39,22,17,33,72,105,1
219,Daniele Baselli,it ITA,MFFW,Torino,it Serie A,29,1992,1.7,3,3,2,0,1,0,0,0,1,4,2,0
220,Daniele Baselli,it ITA,MF,Cagliari,it Serie A,29,1992,3.2,6,5,3,1,2,2,0,2,2,8,5,0
221,Toma Bašić,hr CRO,MF,Lazio,it Serie A,24,1996,10.9,12,8,3,9,0,13,4,9,4,16,21,0
222,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,24,1996,2.3,2,2,1,0,1,4,1,3,2,4,0,0
223,Amine Bassi,fr FRA,MFFW,Metz,fr Ligue 1,23,1997,2,6,3,2,3,1,5,0,5,0,6,0,0
224,Álvaro Bastida,es ESP,MF,Cádiz,es La Liga,17,2004,2.2,7,4,2,4,1,1,0,1,3,10,1,0
225,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,22,1999,25.7,44,25,28,13,3,22,12,10,35,79,59,1
226,Simone Bastoni,it ITA,MFDF,Spezia,it Serie A,24,1996,25.4,52,34,28,17,7,38,11,27,30,82,31,0
227,Lewis Bate,eng ENG,MF,Leeds United,eng Premier League,18,2002,1.6,1,0,0,0,1,1,0,1,1,2,1,0
228,Rodrigo Battaglia,ar ARG,MF,Mallorca,es La Liga,30,1991,13.1,32,16,13,19,0,21,10,11,10,42,36,0
229,Maximilian Bauer,de GER,DF,Greuther Fürth,de Bundesliga,21,2000,18.8,28,15,17,10,1,24,14,10,29,57,99,0
230,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,31,1990,33,0,0,0,0,0,0,0,0,0,0,19,1
231,Timo Baumgartl,de GER,DF,Union Berlin,de Bundesliga,25,1996,24.1,59,28,34,21,4,27,11,16,37,96,58,0
232,Julian Baumgartlinger,at AUT,MFFW,Leverkusen,de Bundesliga,33,1988,1,3,1,2,1,0,1,0,1,2,5,0,0
233,Christoph Baumgartner,at AUT,MFFW,Hoffenheim,de Bundesliga,21,1999,21,28,15,14,7,7,24,3,21,8,36,16,0
234,Jon Bautista,es ESP,MF,Real Sociedad,es La Liga,26,1995,0.5,3,0,0,3,0,1,0,1,1,4,1,0
235,Paul Baysse,fr FRA,MFDF,Bordeaux,fr Ligue 1,33,1988,0.1,1,1,0,1,0,0,0,0,0,1,1,0
236,Noah Joel Sarenren Bazee,ng NGA,MFFW,Augsburg,de Bundesliga,24,1996,2.7,5,2,2,2,1,8,2,6,1,6,4,0
237,Bebé,cv CPV,FW,Rayo Vallecano,es La Liga,31,1990,9.6,6,5,1,3,2,18,0,18,3,9,6,0
238,Ihlas Bebou,tg TOG,FWDF,Hoffenheim,de Bundesliga,27,1994,23.2,22,14,5,12,5,20,3,17,12,34,25,0
239,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,25,1996,34.8,81,46,49,30,2,45,20,25,42,123,89,3
240,Mads Bech Sørensen,dk DEN,DF,Brentford,eng Premier League,22,1999,9.3,8,7,6,2,0,9,6,3,6,14,25,0
241,Sheraldo Becker,sr SUR,FWMF,Union Berlin,de Bundesliga,26,1995,19.5,9,6,3,4,2,11,0,11,2,11,4,0
242,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,25,1996,29.2,32,15,18,13,1,48,27,21,72,104,141,0
243,Donny van de Beek,nl NED,MF,Manchester Utd,eng Premier League,24,1997,0.8,6,4,4,1,1,5,1,4,2,8,1,0
244,Donny van de Beek,nl NED,MF,Everton,eng Premier League,24,1997,5.4,15,7,8,6,1,6,2,4,6,21,4,0
245,Asmir Begović,ba BIH,GK,Everton,eng Premier League,34,1987,3,0,0,0,0,0,0,0,0,0,0,3,0
246,Valon Behrami,ch SUI,MFFW,Genoa,it Serie A,36,1985,3.5,3,1,0,2,1,4,1,3,1,4,4,0
247,Kevin Behrens,de GER,FW,Union Berlin,de Bundesliga,30,1991,5.5,3,2,1,1,1,3,0,3,3,6,7,0
248,Youcef Belaïli,dz ALG,MFFW,Brest,fr Ligue 1,29,1992,9.2,2,1,0,0,2,5,1,4,7,9,4,0
249,Vid Belec,si SVN,GK,Salernitana,it Serie A,31,1990,21.5,0,0,0,0,0,0,0,0,0,0,9,1
250,Ishak Belfodil,dz ALG,FW,Hertha BSC,de Bundesliga,29,1992,18.2,9,6,4,4,1,9,1,8,5,14,16,0
251,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,27,1994,25.7,46,23,21,21,4,26,6,20,48,94,30,1
252,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,29,1991,31.8,54,23,37,16,1,26,15,11,41,95,112,1
253,Armel Bella Kotchap,de GER,DF,Bochum,de Bundesliga,19,2001,19.6,34,20,25,9,0,23,17,6,43,77,88,2
254,Raoul Bellanova,it ITA,DFFW,Cagliari,it Serie A,21,2000,27.7,29,15,14,12,3,39,8,31,21,50,51,0
255,Karim Bellarabi,de GER,FWMF,Leverkusen,de Bundesliga,31,1990,7.6,9,4,4,4,1,5,0,5,9,18,4,0
256,Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,fr Ligue 1,23,1998,25.9,51,32,21,21,9,29,4,25,27,78,19,0
257,Héctor Bellerín,es ESP,DF,Betis,es La Liga,26,1995,22,52,32,29,20,3,11,2,9,23,75,57,1
258,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,18,2003,31,52,34,15,31,6,50,4,46,42,94,32,0
259,George Bello,us USA,DF,Arminia,de Bundesliga,19,2002,4.8,7,7,7,0,0,5,4,1,6,13,11,0
260,Jeanöel Belocian,fr FRA,DF,Rennes,fr Ligue 1,16,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0
261,Andrea Belotti,it ITA,FW,Torino,it Serie A,27,1993,15.2,7,3,2,2,3,12,4,8,2,9,9,0
262,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,22,1999,28.9,56,41,27,23,6,29,5,24,32,88,39,0
263,Hatem Ben Arfa,fr FRA,FWMF,Lille,fr Ligue 1,34,1987,3.5,4,2,2,1,1,3,0,3,0,4,1,0
264,Salim Ben Seghir,fr FRA,MF,Marseille,fr Ligue 1,18,2003,0,0,0,0,0,0,0,0,0,0,0,0,0
265,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,30,1990,28.1,18,8,1,11,6,12,1,11,0,18,1,0
266,Marco Benassi,it ITA,DFMF,Fiorentina,it Serie A,26,1994,1.8,1,0,1,0,0,3,0,3,3,4,3,0
267,Marco Benassi,it ITA,MF,Empoli,it Serie A,26,1994,4.2,6,3,3,2,1,4,0,4,3,9,6,0
268,Darío Benedetto,ar ARG,FWMF,Elche,es La Liga,31,1990,6.6,5,1,2,2,1,4,0,4,1,6,1,0
269,Darío Benedetto,ar ARG,FWMF,Marseille,fr Ligue 1,31,1990,0.6,0,0,0,0,0,2,0,2,0,0,0,0
270,László Bénes,sk SVK,MF,M'Gladbach,de Bundesliga,23,1997,2.7,5,3,1,3,1,5,2,3,2,7,5,0
271,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,28,1993,37,0,0,0,0,0,1,0,1,0,0,12,2
272,Iker Benito,es ESP,FWMF,Osasuna,es La Liga,18,2002,1.3,2,1,1,0,1,2,0,2,0,2,2,0
273,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,29,1992,0.7,0,0,0,0,0,0,0,0,1,1,3,1
274,Pedro Benito,es ESP,FW,Cádiz,es La Liga,21,2000,0.3,0,0,0,0,0,0,0,0,0,0,0,0
275,Filip Benković,hr CRO,DFFW,Udinese,it Serie A,24,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0
276,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,23,1997,16.9,44,30,22,15,7,20,4,16,25,69,15,0
277,Keanan Bennetts,eng ENG,FWDF,M'Gladbach,de Bundesliga,22,1999,0.6,2,0,1,1,0,1,0,1,0,2,0,0
278,Saïd Benrahma,dz ALG,FWMF,West Ham,eng Premier League,25,1995,24.1,28,17,16,9,3,17,1,16,9,37,8,0
279,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,26,1995,22.4,44,29,25,16,3,33,7,26,39,83,87,2
280,Nabil Bentaleb,dz ALG,MF,Angers,fr Ligue 1,26,1994,16.8,42,24,15,20,7,24,9,15,28,70,13,0
281,Rodrigo Bentancur,uy URU,MF,Tottenham,eng Premier League,24,1997,15.1,36,18,14,14,8,24,9,15,20,56,35,0
282,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,24,1997,12.8,32,18,11,18,3,15,2,13,26,58,15,1
283,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,30,1990,12.7,3,2,1,2,0,7,3,4,2,5,33,0
284,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,33,1987,28.8,11,9,5,3,3,10,0,10,4,15,13,0
285,Alessandro Berardi,it ITA,GK,Hellas Verona,it Serie A,30,1991,1,0,0,0,0,0,0,0,0,0,0,0,0
286,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,26,1994,31.3,32,19,9,16,7,39,2,37,31,63,23,0
287,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,31,1990,11.3,25,11,10,11,4,19,6,13,13,38,25,0
288,Álex Berenguer,es ESP,MF,Athletic Club,es La Liga,26,1995,24.1,45,26,23,14,8,40,2,38,16,61,20,0
289,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,29,1992,32.7,64,38,34,25,5,38,12,26,42,106,73,1
290,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,30,1990,12.2,16,6,7,7,2,11,2,9,12,28,22,0
291,Patrick Berg,no NOR,MF,Lens,fr Ligue 1,23,1997,3.4,14,6,6,8,0,2,1,1,4,18,3,0
292,Mitchell van Bergen,nl NED,FWMF,Reims,fr Ligue 1,21,1999,10.9,8,5,7,0,1,9,0,9,4,12,7,0
293,Steven Bergwijn,nl NED,FWMF,Tottenham,eng Premier League,23,1997,6.3,3,2,2,1,0,3,0,3,1,4,8,0
294,Etrit Berisha,al ALB,GK,Torino,it Serie A,32,1989,10,0,0,0,0,0,0,0,0,0,0,4,0
295,Valon Berisha,xk KVX,MFFW,Reims,fr Ligue 1,28,1993,5.1,10,7,2,5,3,9,0,9,4,14,3,0
296,Federico Bernardeschi,it ITA,MFFW,Juventus,it Serie A,27,1994,16.4,16,10,7,4,5,12,4,8,5,21,15,0
297,Paul Bernardoni,fr FRA,GK,Angers,fr Ligue 1,24,1997,13,3,2,3,0,0,0,0,0,0,3,8,1
298,Paul Bernardoni,fr FRA,GK,Saint-Étienne,fr Ligue 1,24,1997,19,0,0,0,0,0,0,0,0,0,0,14,2
299,Juan Bernat,es ESP,DFMF,Paris S-G,fr Ligue 1,28,1993,10.6,24,14,10,10,4,8,0,8,8,32,16,0
300,Dimitry Bertaud,fr FRA,GK,Montpellier,fr Ligue 1,23,1998,9.3,0,0,0,0,0,0,0,0,0,0,5,1
301,Jason Berthomier,fr FRA,MF,Clermont Foot,fr Ligue 1,31,1990,19.2,29,14,5,17,7,14,2,12,8,37,4,1
302,Nicolò Bertola,it ITA,MFDF,Spezia,it Serie A,18,2003,0.4,3,2,3,0,0,0,0,0,3,6,1,0
303,Ryan Bertrand,eng ENG,DF,Leicester City,eng Premier League,31,1989,3.7,8,5,3,4,1,8,3,5,1,9,7,0
304,Daniel Bessa,it ITA,MF,Hellas Verona,it Serie A,28,1993,8.5,7,2,3,3,1,13,3,10,5,12,11,0
305,Beto,gw GNB,FW,Udinese,it Serie A,23,1998,24.1,21,6,2,14,5,16,1,15,5,26,25,1
306,Louis Beyer,de GER,DF,M'Gladbach,de Bundesliga,21,2000,15.4,47,27,32,14,1,20,7,13,15,62,55,2
307,Bartosz Bialek,pl POL,FWDF,Wolfsburg,de Bundesliga,19,2001,2,0,0,0,0,0,1,0,1,0,0,2,0
308,Giulian Biancone,fr FRA,DFMF,Troyes,fr Ligue 1,21,2000,25.5,70,42,44,22,4,23,8,15,53,123,71,1
309,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,31,1990,0.1,0,0,0,0,0,0,0,0,0,0,0,0
310,Mads Bidstrup,dk DEN,MF,Brentford,eng Premier League,20,2001,0.5,1,0,0,1,0,0,0,0,1,2,2,0
311,Pedro Bigas,es ESP,DF,Elche,es La Liga,30,1990,17.2,24,10,16,8,0,21,16,5,18,42,77,1
312,El Bilal Touré,ml MLI,FW,Reims,fr Ligue 1,19,2001,13.3,13,6,4,6,3,10,3,7,6,19,19,0
313,Jean-Claude Billong,cm CMR,DF,Clermont Foot,fr Ligue 1,27,1993,10.9,17,8,14,1,2,9,1,8,10,27,35,0
314,Luis Binks,eng ENG,DF,Bologna,it Serie A,19,2001,7.2,8,4,7,1,0,6,5,1,17,25,33,1
315,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,28,1992,35,37,24,17,15,5,28,10,18,19,56,31,1
316,Davide Biraschi,it ITA,DF,Genoa,it Serie A,27,1994,10.3,31,16,19,9,3,16,9,7,16,47,26,0
317,Tom Bischof,de GER,MF,Hoffenheim,de Bundesliga,16,2005,0.2,0,0,0,0,0,1,0,1,0,0,1,0
318,Yves Bissouma,ml MLI,MF,Brighton,eng Premier League,24,1996,23.5,76,49,35,37,4,33,3,30,50,126,49,0
319,Nathan Bitu Mazala,fr FRA,DF,Paris S-G,fr Ligue 1,18,2002,0.1,0,0,0,0,0,1,0,1,0,0,0,0
320,Marco Bizot,nl NED,GK,Brest,fr Ligue 1,30,1991,38,3,1,3,0,0,1,0,1,0,3,24,1
321,Bjarki Bjarkason,is ISL,MF,Venezia,it Serie A,21,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
322,Blanco,es ESP,MF,Real Madrid,es La Liga,21,2000,0.3,2,0,1,1,0,1,1,0,1,3,0,0
323,Ludovic Blas,fr FRA,MFFW,Nantes,fr Ligue 1,23,1997,32.9,33,18,7,20,6,33,3,30,31,64,6,1
324,Danny Blum,de GER,FW,Bochum,de Bundesliga,30,1991,3.8,2,1,0,0,2,4,0,4,2,4,1,0
325,Myron Boadu,nl NED,FW,Monaco,fr Ligue 1,20,2001,10.7,9,7,2,3,4,6,0,6,2,11,1,0
326,Jérôme Boateng,de GER,DF,Lyon,fr Ligue 1,32,1988,18,20,15,11,9,0,20,10,10,20,40,73,0
327,Kevin-Prince Boateng,gh GHA,MFFW,Hertha BSC,de Bundesliga,34,1987,7.7,6,5,1,4,1,7,2,5,6,12,11,0
328,Antonin Bobichon,fr FRA,MFFW,Angers,fr Ligue 1,25,1995,0.4,1,0,0,1,0,0,0,0,1,2,0,0
329,Herbert Bockhorn,de GER,DF,Bochum,de Bundesliga,26,1995,9.4,24,14,14,7,3,10,1,9,14,38,18,0
330,Jean-Paul Boëtius,nl NED,MF,Mainz 05,de Bundesliga,27,1994,20,40,23,18,17,5,41,3,38,25,65,11,0
331,Jeremie Boga,ci CIV,FWMF,Atalanta,it Serie A,24,1997,8.5,7,3,0,4,3,6,0,6,1,8,3,1
332,Jeremie Boga,ci CIV,FWMF,Sassuolo,it Serie A,24,1997,7.4,7,4,1,2,4,3,0,3,2,9,1,1
333,Luka Bogdan,hr CRO,DF,Salernitana,it Serie A,25,1996,4.4,6,3,6,0,0,3,2,1,6,12,21,0
334,Emil Bohinen,no NOR,MF,Salernitana,it Serie A,22,1999,7.8,15,9,4,9,2,17,3,14,12,27,14,0
335,Quentin Boisgard,fr FRA,MFFW,Lorient,fr Ligue 1,24,1997,10.6,19,11,6,10,3,15,0,15,6,25,5,0
336,Charles Boli,fr FRA,MFDF,Lens,fr Ligue 1,22,1998,0.4,2,1,0,2,0,0,0,0,0,2,0,0
337,Willy Boly,ci CIV,DF,Wolves,eng Premier League,30,1991,10,25,19,18,7,0,14,6,8,14,39,35,0
338,Giacomo Bonaventura,it ITA,MF,Fiorentina,it Serie A,31,1989,25.2,33,17,12,16,5,20,2,18,14,47,9,1
339,Federico Bonazzoli,it ITA,FWMF,Salernitana,it Serie A,24,1997,20.7,24,12,9,8,7,17,1,16,6,30,7,0
340,Tarsis Bonga,de GER,MFFW,Bochum,de Bundesliga,24,1997,0.2,0,0,0,0,0,0,0,0,0,0,0,0
341,Kevin Bonifazi,it ITA,DF,Bologna,it Serie A,25,1996,13.4,25,16,16,7,2,22,7,15,16,41,35,0
342,Solomon Bonnah,nl NED,DF,RB Leipzig,de Bundesliga,17,2003,0.1,0,0,0,0,0,1,0,1,1,1,0,0
343,Leonardo Bonucci,it ITA,DF,Juventus,it Serie A,34,1987,22.3,14,5,4,10,0,22,17,5,26,40,82,0
344,Sebastiaan Bornauw,be BEL,DF,Wolfsburg,de Bundesliga,22,1999,22.3,30,19,23,5,2,29,8,21,42,72,97,1
345,Rafael Borré,co COL,FW,Eint Frankfurt,de Bundesliga,25,1995,26.4,31,22,4,13,14,24,4,20,5,36,9,0
346,Sven Botman,nl NED,DF,Lille,fr Ligue 1,21,2000,25,24,11,13,11,0,32,21,11,26,50,116,0
347,Denis Bouanga,ga GAB,FWMF,Saint-Étienne,fr Ligue 1,26,1994,27.1,46,25,14,13,19,30,0,30,8,54,34,1
348,Hicham Boudaoui,dz ALG,MF,Nice,fr Ligue 1,21,1999,18,31,18,15,10,6,17,4,13,18,49,15,0
349,Ryad Boudebouz,dz ALG,MFFW,Saint-Étienne,fr Ligue 1,31,1990,25,27,15,11,12,4,17,2,15,10,37,5,0
350,Sofiane Boufal,ma MAR,FWMF,Angers,fr Ligue 1,27,1993,25.9,44,29,19,16,9,19,2,17,7,51,1,0
351,Farid Boulaya,dz ALG,MFFW,Metz,fr Ligue 1,28,1993,17,18,10,7,9,2,8,2,6,12,30,5,0
352,Yassine Bounou,ma MAR,GK,Sevilla,es La Liga,30,1991,31,0,0,0,0,0,0,0,0,0,0,11,1
353,Ismaëlben Boura,fr FRA,DF,Lens,fr Ligue 1,20,2000,1.1,2,2,1,1,0,1,1,0,2,4,5,0
354,Mehdi Bourabia,ma MAR,MF,Spezia,it Serie A,29,1991,3.1,5,1,2,3,0,7,6,1,3,8,10,0
355,Benjamin Bourigeaud,fr FRA,FWMF,Rennes,fr Ligue 1,27,1994,35.5,46,24,16,18,12,33,3,30,30,76,44,0
356,Redwan Bourles,fr FRA,MFFW,Lorient,fr Ligue 1,18,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0
357,Edoardo Bove,it ITA,MFDF,Roma,it Serie A,19,2002,0.8,1,1,1,0,0,1,0,1,1,2,0,0
358,Jarrod Bowen,eng ENG,FW,West Ham,eng Premier League,24,1996,33.1,36,20,20,11,5,29,2,27,21,57,14,0
359,Dedryck Boyata,be BEL,DF,Hertha BSC,de Bundesliga,30,1990,21.1,15,13,11,3,1,17,13,4,17,32,134,1
360,Lucas Boyé,ar ARG,FW,Elche,es La Liga,25,1996,19,27,13,5,15,7,24,1,23,2,29,23,0
361,Domagoj Bradarić,hr CRO,DF,Lille,fr Ligue 1,21,1999,4.6,11,9,8,2,1,5,2,3,10,21,7,1
362,Bilal Brahimi,dz ALG,MF,Nice,fr Ligue 1,21,2000,4.2,1,1,0,1,0,1,0,1,2,3,1,0
363,Bilal Brahimi,dz ALG,FW,Angers,fr Ligue 1,21,2000,3.8,1,1,0,1,0,0,0,0,1,2,1,0
364,Martin Braithwaite,dk DEN,FW,Barcelona,es La Liga,30,1991,2.6,1,1,0,0,1,2,0,2,1,2,1,0
365,Julian Brandt,de GER,MFFW,Dortmund,de Bundesliga,25,1996,23.1,37,19,13,20,4,19,2,17,24,61,14,1
366,Jarrad Branthwaite,eng ENG,DF,Everton,eng Premier League,19,2002,4.3,4,1,3,1,0,3,2,1,1,5,20,0
367,Darko Brašanac,rs SRB,MF,Osasuna,es La Liga,29,1992,26.7,35,22,19,14,2,25,8,17,25,60,15,0
368,Lilian Brassier,fr FRA,DF,Brest,fr Ligue 1,21,1999,25.1,40,24,23,13,4,31,21,10,32,72,86,0
369,Claudio Bravo,cl CHI,GK,Betis,es La Liga,38,1983,16.2,0,0,0,0,0,0,0,0,0,0,6,2
370,Iker Bravo,es ESP,FW,Leverkusen,de Bundesliga,16,2005,0.1,1,1,0,1,0,0,0,0,0,1,0,0
371,Fabian Bredlow,de GER,GK,Stuttgart,de Bundesliga,26,1995,4,0,0,0,0,0,0,0,0,0,0,1,0
372,Josip Brekalo,hr CRO,MF,Torino,it Serie A,23,1998,25.4,9,5,5,1,3,16,1,15,4,13,7,1
373,Josip Brekalo,hr CRO,FW,Wolfsburg,de Bundesliga,23,1998,0.2,0,0,0,0,0,0,0,0,0,0,0,0
374,Gleison Bremer,br BRA,DF,Torino,it Serie A,24,1997,32.1,49,24,27,22,0,54,23,31,105,154,137,0
375,Jimmy Briand,fr FRA,FWMF,Bordeaux,fr Ligue 1,35,1985,2.5,2,0,2,0,0,0,0,0,1,3,2,0
376,Yan Brice Eteki,cm CMR,MF,Granada,es La Liga,23,1997,3.8,6,3,3,2,1,7,3,4,4,10,6,1
377,Brian Brobbey,nl NED,FWMF,RB Leipzig,de Bundesliga,19,2002,1.5,1,0,0,1,0,1,0,1,0,1,0,0
378,Armando Broja,al ALB,FW,Southampton,eng Premier League,19,2001,21.9,12,5,2,7,3,17,1,16,3,15,11,0
379,Dylan Bronn,tn TUN,DF,Metz,fr Ligue 1,26,1995,28.3,47,29,33,13,1,32,19,13,40,87,78,1
380,John Brooks,us USA,DF,Wolfsburg,de Bundesliga,28,1993,29.1,47,25,25,18,4,33,19,14,41,88,125,1
381,Daniel Brosinski,de GER,DF,Mainz 05,de Bundesliga,33,1988,4.3,2,1,1,1,0,6,0,6,3,5,9,0
382,Josh Brownhill,eng ENG,MF,Burnley,eng Premier League,25,1995,32.8,73,37,25,42,6,37,12,25,68,141,42,1
383,Marcelo Brozović,hr CRO,MF,Inter,it Serie A,28,1992,32.6,77,45,34,35,8,28,10,18,37,114,36,2
384,Cédric Brunner,ch SUI,DF,Arminia,de Bundesliga,27,1994,24.3,51,35,29,20,2,27,10,17,43,94,84,0
385,Lewis Brunt,eng ENG,MF,Leicester City,eng Premier League,20,2000,0.3,0,0,0,0,0,1,0,1,0,0,0,0
386,Jacob Bruun Larsen,dk DEN,FWMF,Hoffenheim,de Bundesliga,22,1998,9,2,1,1,1,0,14,3,11,5,7,5,2
387,Bryan,es ESP,FWMF,Tottenham,eng Premier League,20,2001,1,3,0,1,0,2,2,0,2,0,3,0,0
388,Bryan,es ESP,MFFW,Valencia,es La Liga,20,2001,8.4,13,8,6,3,4,13,0,13,1,14,4,0
389,Ante Budimir,hr CRO,FW,Osasuna,es La Liga,30,1991,19.3,24,10,3,15,6,22,4,18,3,27,16,0
390,Emi Buendía,ar ARG,MFFW,Aston Villa,eng Premier League,24,1996,21.1,38,18,16,13,9,21,3,18,9,47,11,0
391,Osman Bukari,gh GHA,FWMF,Nantes,fr Ligue 1,22,1998,11.2,18,8,7,6,5,8,0,8,8,26,1,0
392,Aleksander Buksa,pl POL,FW,Genoa,it Serie A,18,2003,0.7,0,0,0,0,0,0,0,0,0,0,1,0
393,Alessandro Buongiorno,it ITA,DF,Torino,it Serie A,22,1999,13.1,20,9,9,8,3,12,6,6,31,51,44,0
394,Sascha Burchert,de GER,GK,Greuther Fürth,de Bundesliga,31,1989,14,1,1,1,0,0,0,0,0,0,1,11,1
395,Delano Burgzorg,nl NED,MF,Mainz 05,de Bundesliga,22,1998,0.3,1,1,1,0,0,0,0,0,0,1,0,0
396,Jonathan Burkardt,de GER,FWMF,Mainz 05,de Bundesliga,21,2000,29,17,8,0,10,7,31,5,26,8,25,16,0
397,Roman Bürki,ch SUI,GK,Dortmund,de Bundesliga,30,1990,1,0,0,0,0,0,0,0,0,0,0,0,0
398,Dan Burn,eng ENG,DF,Newcastle Utd,eng Premier League,29,1992,16,15,10,10,4,1,22,14,8,20,35,101,0
399,Dan Burn,eng ENG,DF,Brighton,eng Premier League,29,1992,11.4,22,12,13,8,1,14,10,4,24,46,51,0
400,Maxime Busi,be BEL,DF,Reims,fr Ligue 1,21,1999,14.4,26,15,20,5,1,19,5,14,17,43,28,0
401,Gianluca Busio,us USA,MF,Venezia,it Serie A,19,2002,21.7,53,28,27,20,6,45,13,32,21,74,30,1
402,Oriol Busquets,es ESP,MF,Clermont Foot,fr Ligue 1,22,1999,2.2,3,3,0,3,0,7,4,3,1,4,2,0
403,Sergio Busquets,es ESP,MF,Barcelona,es La Liga,33,1988,35.5,93,49,31,48,14,44,8,36,45,138,31,0
404,Jack Butland,eng ENG,GK,Crystal Palace,eng Premier League,28,1993,8.5,0,0,0,0,0,0,0,0,0,0,1,0
405,Adrián Butzke,es ESP,FW,Granada,es La Liga,22,1999,0,0,0,0,0,0,0,0,0,0,0,0,0
406,Marcin Bułka,pl POL,GK,Nice,fr Ligue 1,21,1999,1,0,0,0,0,0,0,0,0,0,0,0,0
407,Jamie Bynoe-Gittens,eng ENG,FW,Dortmund,de Bundesliga,16,2004,1.5,3,2,0,2,1,4,1,3,1,4,1,0
408,Sam Byram,eng ENG,DF,Norwich City,eng Premier League,27,1993,11.4,24,15,17,6,1,21,11,10,22,46,48,0
409,Erick Cabaco,uy URU,DF,Getafe,es La Liga,26,1995,4.5,2,1,1,1,0,5,2,3,4,6,10,0
410,Willy Caballero,ar ARG,GK,Southampton,eng Premier League,39,1981,2,0,0,0,0,0,0,0,0,0,0,2,1
411,Rémy Cabella,fr FRA,MFFW,Montpellier,fr Ligue 1,31,1990,3.5,15,7,4,8,3,7,0,7,5,20,1,0
412,Jimmy Cabot,fr FRA,DF,Angers,fr Ligue 1,27,1994,22.3,81,44,59,15,7,29,0,29,32,113,30,0
413,Jovane Cabral,cv CPV,FW,Lazio,it Serie A,23,1998,2.1,2,1,1,0,1,1,1,0,1,3,1,0
414,Leandro Cabrera,uy URU,DF,Espanyol,es La Liga,30,1991,37,37,24,27,10,0,32,23,9,44,81,222,2
415,Liberato Cacace,nz NZL,DF,Empoli,it Serie A,20,2000,5.2,15,6,8,4,3,7,2,5,8,23,9,0
416,Martín Cáceres,uy URU,DF,Cagliari,it Serie A,34,1987,9.2,13,7,5,5,3,12,3,9,14,27,21,0
